1.0	1.0	0.0	0.000000	0.000000
1.0	2.0	0.0	0.999875	0.666665
1.0	3.0	0.0	0.999874	0.666667
1.0	4.0	0.0	0.999872	0.666666
1.0	5.0	0.0	0.999875	0.666668
1.0	6.0	0.0	0.999871	0.666668
1.0	7.0	0.0	0.999876	0.666676
1.0	8.0	0.0	0.999879	0.666666
1.0	9.0	0.0	0.999871	0.666667
1.0	10.0	0.0	0.999876	0.666666
1.0	11.0	0.0	0.999873	0.666672
1.0	12.0	0.0	0.999873	0.666668
1.0	13.0	0.0	0.999875	0.666666
1.0	14.0	0.0	0.999875	0.666664
1.0	15.0	0.0	0.999874	0.666663
1.0	16.0	0.0	0.999871	0.666667
1.0	17.0	0.0	0.999875	0.666670
1.0	18.0	0.0	0.999872	0.666664
1.0	19.0	0.0	0.999871	0.666663
1.0	20.0	0.0	0.999873	0.666667
2.0	1.0	0.0	0.000000	0.000000
2.0	2.0	0.0	0.999833	0.833333
2.0	3.0	0.0	0.998799	0.211112
2.0	4.0	0.0	0.999300	0.261769
2.0	5.0	0.0	0.999453	0.297146
2.0	6.0	0.0	0.999530	0.321471
2.0	7.0	0.0	0.999574	0.339008
2.0	8.0	0.0	0.999604	0.352208
2.0	9.0	0.0	0.999626	0.362482
2.0	10.0	0.0	0.999635	0.370706
2.0	11.0	0.0	0.999648	0.377426
2.0	12.0	0.0	0.999661	0.383035
2.0	13.0	0.0	0.999667	0.387777
2.0	14.0	0.0	0.999676	0.391834
2.0	15.0	0.0	0.999682	0.395351
2.0	16.0	0.0	0.999688	0.398431
2.0	17.0	0.0	0.999693	0.401145
2.0	18.0	0.0	0.999699	0.403551
2.0	19.0	0.0	0.999708	0.405717
2.0	20.0	0.0	0.999696	0.407657
3.0	1.0	0.0	0.000000	0.000000
3.0	2.0	0.0	0.999873	0.733334
3.0	3.0	0.0	0.999661	0.730834
3.0	4.0	0.0	0.997055	0.067405
3.0	5.0	0.0	0.998315	0.091112
3.0	6.0	0.0	0.998737	0.112643
3.0	7.0	0.0	0.998967	0.131139
3.0	8.0	0.0	0.999100	0.146746
3.0	9.0	0.0	0.999189	0.159908
3.0	10.0	0.0	0.999254	0.171078
3.0	11.0	0.0	0.999302	0.180636
3.0	12.0	0.0	0.999342	0.188888
3.0	13.0	0.0	0.999367	0.196062
3.0	14.0	0.0	0.999394	0.202376
3.0	15.0	0.0	0.999408	0.207946
3.0	16.0	0.0	0.999426	0.212903
3.0	17.0	0.0	0.999441	0.217342
3.0	18.0	0.0	0.999455	0.221337
3.0	19.0	0.0	0.999471	0.224948
3.0	20.0	0.0	0.999471	0.228232
4.0	1.0	0.0	0.000000	0.000000
4.0	2.0	0.0	0.001204	0.630556
4.0	3.0	0.0	0.999620	0.400120
4.0	4.0	0.0	0.999489	0.427806
4.0	5.0	0.0	0.994803	0.021234
4.0	6.0	0.0	0.996990	0.030256
4.0	7.0	0.0	0.997785	0.039674
4.0	8.0	0.0	0.998204	0.048911
4.0	9.0	0.0	0.998433	0.057650
4.0	10.0	0.0	0.998634	0.065751
4.0	11.0	0.0	0.998757	0.073181
4.0	12.0	0.0	0.998852	0.079962
4.0	13.0	0.0	0.998924	0.086142
4.0	14.0	0.0	0.998985	0.091767
4.0	15.0	0.0	0.999031	0.096904
4.0	16.0	0.0	0.999069	0.101600
4.0	17.0	0.0	0.999103	0.105900
4.0	18.0	0.0	0.999137	0.109856
4.0	19.0	0.0	0.999156	0.113499
4.0	20.0	0.0	0.999184	0.116862
5.0	1.0	0.0	0.000000	0.000000
5.0	2.0	0.0	0.999495	0.719474
5.0	3.0	0.0	0.997593	0.150287
5.0	4.0	0.0	0.999365	0.180106
5.0	5.0	0.0	0.999322	0.206467
5.0	6.0	0.0	0.992150	0.006634
5.0	7.0	0.0	0.995363	0.009809
5.0	8.0	0.0	0.996586	0.013426
5.0	9.0	0.0	0.997246	0.017309
5.0	10.0	0.0	0.997660	0.021303
5.0	11.0	0.0	0.997942	0.025295
5.0	12.0	0.0	0.998144	0.029206
5.0	13.0	0.0	0.998299	0.032987
5.0	14.0	0.0	0.998421	0.036609
5.0	15.0	0.0	0.998515	0.040058
5.0	16.0	0.0	0.998594	0.043329
5.0	17.0	0.0	0.998659	0.046423
5.0	18.0	0.0	0.998712	0.049346
5.0	19.0	0.0	0.998762	0.052105
5.0	20.0	0.0	0.998804	0.054708
6.0	1.0	0.0	0.000000	0.000000
6.0	2.0	0.0	0.000380	0.462849
6.0	3.0	0.0	0.999330	0.513787
6.0	4.0	0.0	0.996389	0.057908
6.0	5.0	0.0	0.999099	0.073684
6.0	6.0	0.0	0.999151	0.089286
6.0	7.0	0.0	0.989154	0.002065
6.0	8.0	0.0	0.993473	0.003136
6.0	9.0	0.0	0.995173	0.004435
6.0	10.0	0.0	0.996110	0.005924
6.0	11.0	0.0	0.996713	0.007557
6.0	12.0	0.0	0.997131	0.009291
6.0	13.0	0.0	0.997420	0.011087
6.0	14.0	0.0	0.997640	0.012912
6.0	15.0	0.0	0.997817	0.014741
6.0	16.0	0.0	0.997962	0.016555
6.0	17.0	0.0	0.998032	0.018340
6.0	18.0	0.0	0.998179	0.020084
6.0	19.0	0.0	0.998260	0.021783
6.0	20.0	0.0	0.998332	0.023430
7.0	1.0	0.0	0.000000	0.000000
7.0	2.0	0.0	0.002407	0.642962
7.0	3.0	0.0	0.999364	0.269342
7.0	4.0	0.0	0.000840	0.015195
7.0	5.0	0.0	0.995208	0.021374
7.0	6.0	0.0	0.998831	0.028431
7.0	7.0	0.0	0.998978	0.036021
7.0	8.0	0.0	0.985889	0.000641
7.0	9.0	0.0	0.991355	0.000993
7.0	10.0	0.0	0.993578	0.001442
7.0	11.0	0.0	0.994814	0.001982
7.0	12.0	0.0	0.995601	0.002606
7.0	13.0	0.0	0.996176	0.003301
7.0	14.0	0.0	0.996578	0.004056
7.0	15.0	0.0	0.996888	0.004856
7.0	16.0	0.0	0.997132	0.005692
7.0	17.0	0.0	0.997329	0.006551
7.0	18.0	0.0	0.997492	0.007427
7.0	19.0	0.0	0.997626	0.008310
7.0	20.0	0.0	0.997742	0.009194
8.0	1.0	0.0	0.000000	0.000000
8.0	2.0	0.0	0.000001	0.338755
8.0	3.0	0.0	0.996392	0.108917
8.0	4.0	0.0	0.999107	0.128121
8.0	5.0	0.0	0.001003	0.005261
8.0	6.0	0.0	0.993949	0.007660
8.0	7.0	0.0	0.998554	0.010552
8.0	8.0	0.0	0.998793	0.013859
8.0	9.0	0.0	0.982368	0.000199
8.0	10.0	0.0	0.989028	0.000313
8.0	11.0	0.0	0.991789	0.000464
8.0	12.0	0.0	0.993361	0.000653
8.0	13.0	0.0	0.994387	0.000880
8.0	14.0	0.0	0.995105	0.001144
8.0	15.0	0.0	0.995633	0.001442
8.0	16.0	0.0	0.996037	0.001771
8.0	17.0	0.0	0.996354	0.002126
8.0	18.0	0.0	0.996616	0.002504
8.0	19.0	0.0	0.996826	0.002901
8.0	20.0	0.0	0.997008	0.003314
9.0	1.0	0.0	0.000000	0.000000
9.0	2.0	0.0	0.000636	0.544076
9.0	3.0	0.0	0.998991	0.368812
9.0	4.0	0.0	0.995186	0.045690
9.0	5.0	0.0	0.000000	0.001134
9.0	6.0	0.0	0.001173	0.001799
9.0	7.0	0.0	0.992713	0.002689
9.0	8.0	0.0	0.998267	0.003810
9.0	9.0	0.0	0.998605	0.005154
9.0	10.0	0.0	0.978638	0.000062
9.0	11.0	0.0	0.986513	0.000098
9.0	12.0	0.0	0.989852	0.000148
9.0	13.0	0.0	0.991777	0.000212
9.0	14.0	0.0	0.993038	0.000293
9.0	15.0	0.0	0.993928	0.000389
9.0	16.0	0.0	0.994580	0.000502
9.0	17.0	0.0	0.995089	0.000630
9.0	18.0	0.0	0.995498	0.000774
9.0	19.0	0.0	0.995819	0.000931
9.0	20.0	0.0	0.996095	0.001100
10.0	1.0	0.0	0.000000	0.000000
10.0	2.0	0.0	0.000000	0.249232
10.0	3.0	0.0	0.999099	0.189938
10.0	4.0	0.0	0.001175	0.013817
10.0	5.0	0.0	0.993967	0.018341
10.0	6.0	0.0	0.000001	0.000377
10.0	7.0	0.0	0.001339	0.000609
10.0	8.0	0.0	0.991462	0.000930
10.0	9.0	0.0	0.997965	0.001347
10.0	10.0	0.0	0.998414	0.001868
10.0	11.0	0.0	0.974719	0.000019
10.0	12.0	0.0	0.983829	0.000031
10.0	13.0	0.0	0.987761	0.000047
10.0	14.0	0.0	0.990054	0.000069
10.0	15.0	0.0	0.991568	0.000096
10.0	16.0	0.0	0.992642	0.000131
10.0	17.0	0.0	0.993438	0.000172
10.0	18.0	0.0	0.994063	0.000220
10.0	19.0	0.0	0.994541	0.000275
10.0	20.0	0.0	0.994956	0.000338
11.0	1.0	0.0	0.000000	0.000000
11.0	2.0	0.0	0.000003	0.446480
11.0	3.0	0.0	0.995183	0.080100
11.0	4.0	0.0	0.000001	0.003650
11.0	5.0	0.0	0.001340	0.005191
11.0	6.0	0.0	0.000000	0.000072
11.0	7.0	0.0	0.000001	0.000125
11.0	8.0	0.0	0.001504	0.000205
11.0	9.0	0.0	0.990195	0.000317
11.0	10.0	0.0	0.997654	0.000469
11.0	11.0	0.0	0.998208	0.000664
11.0	12.0	0.0	0.970632	0.000006
11.0	13.0	0.0	0.980998	0.000010
11.0	14.0	0.0	0.985527	0.000015
11.0	15.0	0.0	0.988210	0.000022
11.0	16.0	0.0	0.989986	0.000031
11.0	17.0	0.0	0.991234	0.000043
11.0	18.0	0.0	0.992205	0.000058
11.0	19.0	0.0	0.992946	0.000076
11.0	20.0	0.0	0.993534	0.000096
12.0	1.0	0.0	0.000000	0.000000
12.0	2.0	0.0	0.000000	0.184511
12.0	3.0	0.0	0.998649	0.269782
12.0	4.0	0.0	0.993972	0.035375
12.0	5.0	0.0	0.000001	0.001306
12.0	6.0	0.0	0.001506	0.001914
12.0	7.0	0.0	-0.000001	0.000024
12.0	8.0	0.0	0.000001	0.000041
12.0	9.0	0.0	0.001669	0.000068
12.0	10.0	0.0	0.988916	0.000107
12.0	11.0	0.0	0.997322	0.000161
12.0	12.0	0.0	0.998006	0.000232
12.0	13.0	0.0	0.966394	0.000002
12.0	14.0	0.0	0.977995	0.000003
12.0	15.0	0.0	0.983178	0.000005
12.0	16.0	0.0	0.986235	0.000007
12.0	17.0	0.0	0.988307	0.000010
12.0	18.0	0.0	0.989770	0.000014
12.0	19.0	0.0	0.990893	0.000019
12.0	20.0	0.0	0.991738	0.000026
13.0	1.0	0.0	0.000000	0.000000
13.0	2.0	0.0	0.000000	0.359711
13.0	3.0	0.0	0.998840	0.137570
13.0	4.0	0.0	0.001508	0.011683
13.0	5.0	0.0	0.000000	0.000297
13.0	6.0	0.0	0.000001	0.000464
13.0	7.0	0.0	0.000000	0.000004
13.0	8.0	0.0	0.000000	0.000008
13.0	9.0	0.0	0.000002	0.000014
13.0	10.0	0.0	0.001833	0.000023
13.0	11.0	0.0	0.987607	0.000036
13.0	12.0	0.0	0.996956	0.000055
13.0	13.0	0.0	0.997787	0.000080
13.0	14.0	0.0	0.962015	0.000001
13.0	15.0	0.0	0.974904	0.000001
13.0	16.0	0.0	0.980703	0.000001
13.0	17.0	0.0	0.984164	0.000002
13.0	18.0	0.0	0.986505	0.000003
13.0	19.0	0.0	0.988208	0.000005
13.0	20.0	0.0	0.989469	0.000006
14.0	1.0	0.0	0.000000	0.000000
14.0	2.0	0.0	0.000000	0.137337
14.0	3.0	0.0	0.993975	0.059611
14.0	4.0	0.0	0.000001	0.003429
14.0	5.0	0.0	0.000000	0.000062
14.0	6.0	0.0	0.000000	0.000103
14.0	7.0	0.0	0.000002	0.000163
14.0	8.0	0.0	0.000000	0.000001
14.0	9.0	0.0	0.000000	0.000003
14.0	10.0	0.0	0.000002	0.000004
14.0	11.0	0.0	0.001997	0.000007
14.0	12.0	0.0	0.986299	0.000012
14.0	13.0	0.0	0.996620	0.000018
14.0	14.0	0.0	0.997560	0.000027
14.0	15.0	0.0	0.957523	0.000000
14.0	16.0	0.0	0.971681	0.000000
14.0	17.0	0.0	0.978096	0.000000
14.0	18.0	0.0	0.981999	0.000001
14.0	19.0	0.0	0.984643	0.000001
14.0	20.0	0.0	0.986533	0.000001
15.0	1.0	0.0	0.000000	0.000000
15.0	2.0	0.0	0.000000	0.286423
15.0	3.0	0.0	0.998315	0.200096
15.0	4.0	0.0	0.000000	0.000909
15.0	5.0	0.0	0.000002	0.001297
15.0	6.0	0.0	0.000000	0.000021
15.0	7.0	0.0	0.000000	0.000035
15.0	8.0	0.0	0.000000	0.000000
15.0	9.0	0.0	0.000000	0.000000
15.0	10.0	0.0	0.000000	0.000001
15.0	11.0	0.0	0.000002	0.000001
15.0	12.0	0.0	0.002160	0.000002
15.0	13.0	0.0	0.984945	0.000004
15.0	14.0	0.0	0.996236	0.000006
15.0	15.0	0.0	0.997310	0.000009
15.0	16.0	0.0	0.952906	0.000000
15.0	17.0	0.0	0.968364	0.000000
15.0	18.0	0.0	0.975418	0.000000
15.0	19.0	0.0	0.979691	0.000000
15.0	20.0	0.0	0.982635	0.000000
16.0	1.0	0.0	0.000000	0.000000
16.0	2.0	0.0	0.000000	0.102684
16.0	3.0	0.0	0.998588	0.101390
16.0	4.0	0.0	0.001841	0.009565
16.0	5.0	0.0	0.000000	0.000331
16.0	6.0	0.0	0.000000	0.000004
16.0	7.0	0.0	0.000000	0.000007
16.0	8.0	0.0	0.000000	0.000012
16.0	9.0	0.0	0.000000	0.000000
16.0	10.0	0.0	0.000000	0.000000
16.0	11.0	0.0	0.000000	0.000000
16.0	12.0	0.0	0.000003	0.000000
16.0	13.0	0.0	0.002322	0.000001
16.0	14.0	0.0	0.983571	0.000001
16.0	15.0	0.0	0.995837	0.000002
16.0	16.0	0.0	0.997067	0.000003
16.0	17.0	0.0	0.948203	0.000000
16.0	18.0	0.0	0.964889	0.000000
16.0	19.0	0.0	0.972659	0.000000
16.0	20.0	0.0	0.977373	0.000000
17.0	1.0	0.0	0.000000	0.000000
17.0	2.0	0.0	0.000000	0.226286
17.0	3.0	0.0	0.992764	0.044776
17.0	4.0	0.0	0.000002	0.003023
17.0	5.0	0.0	0.000000	0.000078
17.0	6.0	0.0	0.000000	0.000001
17.0	7.0	0.0	0.000000	0.000001
17.0	8.0	0.0	0.000000	0.000002
17.0	9.0	0.0	0.000000	0.000000
17.0	10.0	0.0	0.000000	0.000000
17.0	11.0	0.0	0.000000	0.000000
17.0	12.0	0.0	0.000000	0.000000
17.0	13.0	0.0	0.000003	0.000000
17.0	14.0	0.0	0.002484	0.000000
17.0	15.0	0.0	0.982176	0.000000
17.0	16.0	0.0	0.995445	0.000001
17.0	17.0	0.0	0.996792	0.000001
17.0	18.0	0.0	0.943429	0.000000
17.0	19.0	0.0	0.961352	0.000000
17.0	20.0	0.0	0.969728	0.000000
18.0	1.0	0.0	0.000000	0.000000
18.0	2.0	0.0	0.000000	0.077065
18.0	3.0	0.0	0.997980	0.149952
18.0	4.0	0.0	0.000000	0.000872
18.0	5.0	0.0	0.000000	0.000017
18.0	6.0	0.0	0.000000	0.000027
18.0	7.0	0.0	0.000000	0.000000
18.0	8.0	0.0	0.000000	0.000000
18.0	9.0	0.0	0.000000	0.000001
18.0	10.0	0.0	0.000000	0.000000
18.0	11.0	0.0	0.000000	0.000000
18.0	12.0	0.0	0.000000	0.000000
18.0	13.0	0.0	0.000000	0.000000
18.0	14.0	0.0	0.000004	0.000000
18.0	15.0	0.0	0.002646	0.000000
18.0	16.0	0.0	0.980757	0.000000
18.0	17.0	0.0	0.994976	0.000000
18.0	18.0	0.0	0.996532	0.000000
18.0	19.0	0.0	0.938526	0.000000
18.0	20.0	0.0	0.957715	0.000000
19.0	1.0	0.0	0.000000	0.000000
19.0	2.0	0.0	0.000000	0.177809
19.0	3.0	0.0	0.998321	0.075647
19.0	4.0	0.0	0.000000	0.000232
19.0	5.0	0.0	0.000000	0.000004
19.0	6.0	0.0	0.000000	0.000006
19.0	7.0	0.0	0.000000	0.000000
19.0	8.0	0.0	0.000000	0.000000
19.0	9.0	0.0	0.000000	0.000000
19.0	10.0	0.0	0.000000	0.000000
19.0	11.0	0.0	0.000000	0.000000
19.0	12.0	0.0	0.000000	0.000000
19.0	13.0	0.0	0.000000	0.000000
19.0	14.0	0.0	0.000000	0.000000
19.0	15.0	0.0	0.000004	0.000000
19.0	16.0	0.0	0.002808	0.000000
19.0	17.0	0.0	0.979315	0.000000
19.0	18.0	0.0	0.994492	0.000000
19.0	19.0	0.0	0.996230	0.000000
19.0	20.0	0.0	0.933568	0.000000
20.0	1.0	0.0	0.000000	0.000000
20.0	2.0	0.0	0.000000	0.058023
20.0	3.0	0.0	0.991555	0.033880
20.0	4.0	0.0	0.000003	0.002573
20.0	5.0	0.0	0.000000	0.000085
20.0	6.0	0.0	0.000000	0.000001
20.0	7.0	0.0	0.000000	0.000000
20.0	8.0	0.0	0.000000	0.000000
20.0	9.0	0.0	0.000000	0.000000
20.0	10.0	0.0	0.000000	0.000000
20.0	11.0	0.0	0.000000	0.000000
20.0	12.0	0.0	0.000000	0.000000
20.0	13.0	0.0	0.000000	0.000000
20.0	14.0	0.0	0.000000	0.000000
20.0	15.0	0.0	0.000000	0.000000
20.0	16.0	0.0	0.000004	0.000000
20.0	17.0	0.0	0.002967	0.000000
20.0	18.0	0.0	0.977853	0.000000
20.0	19.0	0.0	0.994035	0.000000
20.0	20.0	0.0	0.995924	0.000000
